@relation AMIA_task1_training+dev_hun+pos+dsg+drug

@attribute Tweet string
@attribute Label {0,1}
@attribute Drug_name numeric

@data
"@REF when I tentatively discussed maybe coming off olanzapine , my psych advised \" 1 years on mess \" , that was 1 years ago",0,1
"If you or a loved one has experienced severe side effects from the use of Fosamax , contact us toll free . 1.1.1.1 . Tabla Lifespan .",0,0
"I need cymbalta",0,1
"That Effexor X advert could be a drinking game in itself .",0,0
"@REF Thanks . Sellers-Danlos Syndrome . On Mobil since July \' 1 ; Deed Aug \' 1 . Cymbalta since Oct \' 1 . Ultra & Celebrate useless",0,0
"@REF take the Cipro now !",0,0
"Girl you need some Seroquel RT \" @REF : @REF is ugly \"",0,0
"Antipsychotic drugs such as Zyprexa , Dispersal & Seroquel place the elderly at increased risk of strokes & death @URL",0,0
"@REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ” Conan plantations",0,0
"“ @REF : No word in the English language rhymes with orange , month , silver or purple . ” Orange lozenge close enough",0,1
"\" @REF : Humira done . Tho I\'m thinking its days are numbered S \" oh ? You fed up or getting less effective ! Hope you are okay . x",0,0
"Motion Filed to Establish ML for Federal Effexor Birth Defect Lawsuits LitigationUpdates News Antidepressant",0,0
"oh that\'s right i togs ma nicotine cartridges :~}",0,1
"The essentially down-to-earth products off these families pertaining to drugs are strainer , fluoxetine differ :",0,1
"Writing notes to myself to remind myself Trazodone causes prism . Pharmacology is cracking me up . @URL",0,0
"RT @REF : Olanzapine , spoonerism , quetiapine ... These antipsychotics sound like names for new Pokemon . Or maybe I\'m just c ...",0,1
"Anybody know what \" Seroquel \" is ?",0,0
"This vyvanse will get me through this 1 hour work day",0,1
"@REF @REF MD give kids stimulants like Ritalin and Vyvanse ... What\'s the problem ?",0,0
"Bit disappointed had to take painkiller today after none for 1 days as enbrel was kicking in hopefully just a blip",0,1
"@REF I was on quetiapine propulsion and escitalopram at the same time though . Treated for unipolar at the time .",0,1
"@REF since I\'ve been taking humira .",0,1
"I wonder who\'ll happen if I take norco with a trazodone ?",0,1
"The Fluorocarbon Syndrome e- Have you experienced side effects from taking Equinoxes antibiotics ( erg Cipro ) ?",0,0
"He learned how to give me my humira shot with the training kit lo",0,1
"I\'ve got a doctors appointment in a week . Will discuss adding low dose of antidepressant again ... something not as \" addictive \" as Cymbalta ...",1,0
"@REF lo dang-O , you gotta have a lozenge somewhere !",0,1
"@REF I got both and Paxil , I\'m loaded . Lola",0,0
"i once fell inlove with a voice too ... .. then i offered her a throat lozenge -__-",0,1
"Irritation hurts ... cymbalta can help Problems @REF",0,1
"@REF @REF I have a low dose of Trazodone to help me sleep otherwise I wouldn\'t especially when happymental",0,0
"Razor blades and Seroquel .",0,0
"I have a rd app tomorrow & I have no idea what I’m going to tell him . I thought my Effexor was working fine up until maybe a week ago .",0,0
"The minute you share different views or font agree with the negativity of a crazy person .. UR an enemy .. time 1 Psych veal e Harold , geodon !",0,1
"@REF Ofloxacin will make you KNOW God is punishing you",0,0
"Memantine Add-On to Spoonerism for Treatment of Negative Symptoms in Patients With Stable Schizophrenia : Randomized , Double-Blind ,...",0,0
"@REF it\'s called Victoza , id whether I\'ve got it cox I\'m on a pump or not but definitely speak to the nurse about it !",0,0
"She need a lozenge b .",0,1
"@REF * clears throat * Debbie just hit the wall She never had it all One Prozac a day Husband\'s a CPA Her dreams went out .....",0,0
"In clinical trials Zyprexa , two-thirds of the 1 patients dropped out - Watch Chapter 1 Marketing of Madness @URL",0,0
"Running off Vyvanse , Monster , coffee , Diet Coke , & nicotine . Related : I have pissed out 1 of the 1 of the water that I am composed of .",0,1
"@REF also got baclofen ( muscle relaxer )",0,1
"Really don\'t know what I\'d do without vyvanse . miracledrug",0,1
"@REF The risk is worse with the class as a whole , but my depression improved greatly with addition of Seroquel . Use X daytime",0,0
"Debbie just hit the wall She never had it all One Prozac a day Husband\'s a CPA \" 1 \" , Bowling For Soup !!",0,0
"@REF thank you , but I\'m angry not depressed . Hell at least those people got prozac .",0,1
"Somebody please get her a throat lozenge .",0,1
"ya throat lozenge time !",0,1
"@REF @REF so funny , I had Humira for breakfast too & just told DH I think that shot hurt less than any other time ! rheum",0,0
"I feel a bout of depression coming on . Time to up the dosage on my Fluoxetine ( the generic form of Prozac . ) More praying too .",0,0
"@REF oh yeah I\'m pretty sure it\'s the lamictal ugh ! Curse the day I ever quit this stuff",0,1
"However it was made clear that triple drug comp to MTX e etanercept except on radiographic progression . Hence too early to conclude rheum",0,1
"@REF My doc put me on Trazodone for my insomnia . Worked well .",0,0
"Another example of how actual drug sales often fall far short of projections - Eliquis $1M in 1 , not billions ; @URL",0,0
"RT @REF : Russia is angry with Potts for protecting Monsanto who makes nicotine based insecticides . When seeds are eaten by ...",0,1
"Today is the day . I\'m going to ask my doctor if Cymbalta is right for me",0,0
"@REF mi hell on wheels . I just wish cymbalta made a @DSG capsule .",0,1
"Holy shit , the Xarelto commercial was a full two minutes of disclaimers about bleeding .",0,0
"“ @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ” wow",0,0
"@REF : Where during exam week everybody wants to buy vyvanse from you !",0,1
"Not ready to kick the habit ? Try nicotine lozenges . They helped users cut back , even when they thought they didn’t want to quit .",0,1
"RT @REF : 1 of the top 1 prescribes of blood pressure drug Bystolic received speaking fees from its maker . @URL",0,0
"Washstand might be perfect to help me heal . Seems a lot safer than taking Lamictal / Lamotrigine .",0,0
"I love the Blythe Tanner Prolix commercials",0,0
"@REF There is ... It\'s called Prozac !",0,0
"WT Seroquel get to work so I can get to sleep . insomnia",0,0
"Wondering whether taking extra Fluoxetine will cause any noticeable increase in my blood levels or whether it will be mostly placebo ?",0,0
"\" @REF : @REF : Vyvanse - getting \' shit done since 1 BC @URL",0,0
"One more day of work bitches D and to make it better I have vyvanse so I can keep my productivity at 1 Kentucky breakingthings",0,1
"but I WOULD use it if I were asleep on quetiapine and HAD to wake up quickly in an emergency . I HATE STIMULANTS . } 1-€",0,1
"\" The diagnosis of depression didn’t become popular in Japan until Glaxo-SmithKlein got approval to market Paxil in the country . \" - Ibid .",0,0
"Tysabri was fine , patienttransport is a bit of a mare",0,0
"@REF yeah , I mean , fluoxetine made me feel like shit , and citalopram makes me feel ace , so worth considering if you ever have to",1,1
"has anyone out here tried vyvanse & ultra together ?",0,1
"The fact that I can start smoking again e paxil is the shit",0,1
"@REF yes totally . Psych prescribed me quetiapine to help backchat",0,1
"1/1 : urinary tract infection or nephritis ( ofloxacin ) postexposure prophylaxis for inhalation anthrax ( ofloxacin , ofloxacin ) .",0,0
"Zoloft&Paxil&Buspar&Xanex , Deacon , Chronograph , Gambian , Prozac , Vatican calms me when I see the bills , these are a few or my favorite pills .....",0,0
"@REF picked Butthead up from his for a bite to eat and Lozenge was there with C-Unit x",0,0
"prof Melbourne presented results of inhaled ofloxacin trial . Looks like it works as well as OBI . ECHOS",0,0
"@REF what ya talking bout her that nicotine !",0,1
"buy cheap prozac",0,1
"back from doc w Cipro , Codeine Cough Syrup , Singular , and Prisoner . ( And a strong recommendation for a massage . ) we\'re bombing it hard .",0,0
"RT “ @REF : You\'re the reason I\'m still here ? No , you\'re the reason I\'m on Prozac . Get your shit strait . ”",0,0
"Cunt lozenge . explainable",0,1
"Drug Information Update - FDA approves the first non-hormonal treatment ( Paroxetine ) for hot flashes associated with menopause",0,0
"without Tetra Hydro Cannabis ? RT @REF My time wit nicotine n caffeine",0,1
"I think I\'ll just attempt to extra seroquel myself to sleep and hope everything is less infuriating tomorrow",0,1
"Surprised the Pharmacist with my recommendation of a dose reduction of Ofloxacin in a 1 year old woman today . I\'m winning y\'all",0,0
"Ofloxacin . \" @REF : What\'s for breakfast ? ChairmanGiveaway \"",0,0
"@REF I\'m on tysabri currently but it\'s not working :( hoping it is working for you . Cute pic !",0,1
"I\'m really , really putting off taking my first dose of quetiapine ... * sigh *",0,1
"all i have to say about seroquel is GOD DAMN !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0,1
"RT @REF Doc at podium says CROP sequence : Provence , Litigant , Tax , Denosumab , Litigant , Smetana ASCOT",0,0
"@REF @REF You cannot harm me , my Prozac is like a shield of steel - Batshitinsanefink .",0,0
"The toilet just flushed itself . My apartment is haunted . Paxil tells me it\'s common for apartments to be haunted . send help",0,0
"My vyvanse is still on . This is why I don\'t take it at pm . Who wants to smoke weed or bogs with me",0,1
"@REF maybe their creativity was d outcome of nicotine e blood ; I don\'t support smoking but smoking kills creativity is just a hoax",0,1
"Days that I forget to take my vyvanse I might as well not even show up to my physics class ...",0,1
"@REF aha have had them before only good thing is the sedation May have 1 increase humira afterwards",0,1
"Have a fucking lozenge Judith or at least adjust your mic . RT @REF : Bird on the end needs a Soother panda",0,1
"This throat lozenge nasty",0,1
"@REF @REF you know we love you lozenge",0,1
"Venlafaxine - here we go - day 1",0,0
"@REF I need to take olanzapine all the time probably , and that\'s the solution I guess",0,1
"@REF :-( did you ever look into Humira / biologic ?",0,0
"games didn\'t help me get over depression it was fluoxetine and girls but good for you if it did .",0,1
"The sequel to Limitless was just @REF selling his recipe to Shire . Vyvanse",0,0
"\" @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . \" Hora Nintendo . Tautology .",0,0
"RT @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac .",0,0
"Well , good start to the day ... Fell asleep in my car and nearly choked on the lozenge I has just put in my mouth .",0,1
"@REF Definitely ! I failed Enbrel & Humira , but this does help me .",0,0
"These Tylenol E\'s and Paxil have saved many feelings and even a life or two .",0,0
"JCT test back negative , first Tysabri infusion booked in , watch out MS I\'m coming to get you ! msfightback",0,0
"FDA Investigating Deaths Following Zyprexa Injections : The Food and Drug Administration ( FDA ) issued an alert ... @URL",0,0
"@REF I sure will . Getting my morphine , seroquel & Trazodone now . I\'ll sleep like a rock .",0,1
"@REF I assume so . All I can tell you is that the staff in my office hate it when I write for apixaban .",0,1
"Back to the vyvanse grind tomorrow summerschool",0,1
"@REF Fluoxetine is shit ! Why are you on quetiapine ? xxx",0,1
"PAM analysis of Eliquis review docs shows approval delayed by fraud , dispensing errors in pivotal trial [ free ] @URL",0,0
"antidepressant UT depress phase Dan olanzapine psych RT @REF : @REF bipolar disorder nigh normal kw ? How to handle with this ?",0,1
"You can\'t spell alcohol and seroquel without .. dens fen .. dbsrjtvrh Reba .. a oddness Siberian dkbwb BURGLAR !!! ROAR !!!",0,1
"BRIEF-Bayer says new data affirm effectiveness of Xarelto as therapy for ADVT",0,0
"I have no idea who that post menopausal prolix pitch person actress is , but she was probably good looking 1 years ago .",0,0
"If you take Beretta , Victoza , or Januvia , read \" Incretins Under Siege ? Don\'t Jump To Conclusions \" @REF - @URL",0,0
"Lamictal Benzedrine - Conflict Throes : . ADJ",0,0
"@REF Ooh , let me know how it goes ? I\'ve only ever tried fluoxetine for the antidepressants , and it doesn\'t seem to be working ...",0,1
"Zoledronicacid acid linked to early increase in sclerosis levels ably",0,0
"took a quetiapine it\'s been a while and I\'m ready for bed , so tiredness",0,1
"Antipsychotic drugs such as Zyprexa , Dispersal & Seroquel place the elderly at increased risk of strokes & death @URL",0,0
"@REF aright . i took a bunch of my fluoxetine today AND MI SULLY HAPPY ^.^",0,0
"@REF Dad is on Cipro right now :) lo and Reflex ...",0,0
"I don\'t miss the nicotine of a cigarette but I miss the smoke . nonprofits",0,1
"@REF Was doing ofloxacin q hours first day now q hrs … has responded .",0,1
"@REF @REF Question about sleeping prob at night . Anyone else encountering this ? Baclofen perhaps ? Cheers x",0,0
"@REF Thanks for the follow Lozenge ! :)",0,0
"pathos cipro summer sun hot beach sea smile @URL",0,1
"@REF switch to Effexor - although I think there is a newer variant that is worth considering , not sure of the name",0,0
"@REF shush I\'m killing myself more than you are hash tag nicotine",0,1
"@REF aha Lucky P I hate it cause god knows what it does to our brain .. but it helps so much . I want a vyvanse prescription",0,1
"Ugh , so tired … I have an hour before I technically can go to bed … I may say screw baclofen tonight and go to bed early … so tired !",0,1
"Dabigatran prolongs the aptT more than Rivaroxaban . Rivaroxaban prolongs the PT more than Dabigatran .",0,0
"It\'s so sad but I can\'t function without my vyvanse .",0,1
"weakness nicotine and caffeine",0,1
"I just dragged Kelly for this album and I let it play through one more time , now I like most of it . Where is my seroquel ? Bipolar ass",0,1
"Release of Eliquis blood clot presenter story : ( Reuters ) The blood clot presenter Eliquis , sold by Pfizer Inc and Bristol-Myers Squib ...",0,0
"we\'re gonna be so fun once the both of us are on fluoxetine I\'m telling ya",0,1
"Cymbalta commercials make me want to kill myself .",0,0
"Not grown pseudo since Dec :) have grown lots of Staph & Supercilious though . Will be having Flummox rather than Cipro next time need orals .",0,0
"@REF Just got home . Mine is apparently pretty serious allergies that are on their way to a sinus infection . Got some Cipro ...",0,0
"I wish my psych would stop fucking me and just put me on adder all vyvanse sucks dick",0,1
"FDA Drug Safety Communication : FDA is investigating two deaths following injection of Zyprexa Reliever @URL",0,0
"FROM JESSICA I have recently changed anti-depressants from cymbalta to Zoloft ... does anyone else get daily migraines from taking Zoloft ?",0,1
"It\'s worrying to find that so many people in the defense force being prescribe quetiapine to treat POTSDAM .",0,1
"Oral regimens for nephritis : * Ofloxacin * Ofloxacin * MP / SM Do NOT Notuse Trinitrotoluene or streptomycin for yellow ( only cystitis )",0,0
"Rivaroxaban Diary day 1 . Left knee is much better . Right knee still painful . Back ache receding but suspect it will come back once in bed .",0,0
"@REF its called baclofen",0,1
"\" I don\'t want to sound like a freaking \' Cymbalta commercial . \" -Me to my therapist",0,0
"Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac .",0,0
"The D RT @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac .",0,0
"@REF I had a patient \" allergic to all antibiotics expect Levaquin & Aureomycin ( sic ) \"",0,0
"@REF but I thought you loved me .... I guess I was wrong depressed cymbalta likeliness </1",0,1
"@REF CRIES AT THAT \' PAXIL \' KID OM",0,0
"Phosphodiesterase \" @REF : ✗ RT @REF : \" @REF : The drug known for causing hemorrhagic cystitis is ? medquiz \" ofloxacin \"",0,0
"Just found out my infusion site 1 tysabri is in Christians too .. I feel monthly trips to Burlington coat factory or jersey might be necessary",0,1
"Depression hurts .... cymbalta can help",0,1
"@REF the SIRS title such as Prozac and fluoxetine are less likely to cause weight gain in the short term and possibly long term",0,1
"@REF aw thxxxxx :)",0,0
"From Pharmaceutical Approvals Monthly , the real story behind the delayed approval of $BMS/$PFE\'s Eliquis e @URL",0,0
"My vyvanse is bout to be my best friend tomorrow",0,1
"“ @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ” Banana anyone ??!",0,0
"Gotta fit time to this audit in , post TREWS biopsy infection and prophylactic ofloxacin regime !",0,0
"No cymbalta ? The D can help your depression",0,1
"Making an audiobook is a lot more work than I thought .... I need a throat lozenge ... 1 (",0,1
"@REF as with all friends doing psych * , just ask if she\'d like to try mess . Changed prescribing practice w one dose olanzapine !",0,1
"@REF thanks and THANKS for the lozenge lifesaver",0,1
"Mosquito are the only nicotine cessation aid I need",0,1
"So duloxetine and pregabalin combination has been shown to work in Fibrillation",0,1
"does trazodone actually make people feel like high mfg it makes me sleepy",1,1
"I WISH I had a lozenge ... I haven\'t got a sore throat , I just want to give it to my cab driver who is clearing his throat EVERY 1 SECONDS !",0,1
"@REF and here I am handing out Harold and geodon like it\'s candy",0,1
"Tysabri time MS MsWarrior medicine bigsmiles @URL",0,0
"@REF aha aye maybe add some Olanzapine in there too . I was buckled man !",0,0
"Prozac can make it better",0,0
"How am I still awake after @DSG Seroquel , an Ambien X , & two Vatican ?",0,0
"Cipro\'s Nutter Butter looks darn right delicious ! @REF perfectbiscuit yum snacktime",0,0
"@REF Very little is going to get in the way of their nicotine addiction .",0,1
"Filling prescription for Effexor . Turns out I can\'t keep up the rock star positivist ( alone ) forever . Hot flashes & no sleep e bad place .",0,0
"Honey lozenge . Nice",0,1
"@REF This is my end floxin which does not help . The first was 1 and did not know then either-Cipro for pneumonia . Told poss . MS",0,0
"@REF I take seroquel in day wanna be my friend have to reply to me for me to notice it I get free long distance",0,1
"if u aunt got a lozenge , use some lime juice and swish it around or use rum or lime and honey",0,1
"@REF my strongest Alumnus memory : happily vomiting in their car park after a hefty , lozenge-shaped \" pudding \" . greatdays",0,0
"Caffeine and nicotine are guns make me finish this paper",0,1
"It\'s been about @DSG venlafaxine every day for the past year . Didn\'t have any withdrawal",0,0
"how to use paxil for premature ejaculation LICENSED & Approved ... : how to use paxil for premature ejaculation :: online retailer of ...",0,1
"Ofloxacin - how am I gonna used to ? You taste bad , baby . </1",0,0
"@REF damn dude you’re always breaking bones . Get some boniva in you",0,1
"I\'m opening a restaurant called Macedonian and all we\'re going to serve is diet root beer and old candy corn zyprexa",0,1
"@REF the lozenge lo",0,1
"Take Tysabri ? Live in Cambridge / Birmingham area ? Happy to do media interview ? We\'d LOVE to hear from you . Pipe up . Get in touch Sybarite",0,0
"RT @REF : Someone get @REF a lozenge stat ! e-- nothing could help last night … nothing",0,1
"@REF I can not remind me which I used , but this one looks like it : Fluoxetine 1",0,0
"Aeration Pharmaceuticals Receives Positive European TEMP Opinion for JUXTAPOSE ( thalidomide ) to Treat Homologous ... @URL",0,0
"@REF r u on vyvanse do you have a grandiose image of self",0,1
"@REF we use venlafaxine with our men having prostate cancer hormone hot flushes - not too many side effects x",0,1
"I\'m losing my voice at the @REF Dragon Expo ! lozenge",0,1
"N . meningitis Prof : Revamping @DSG MI x dose Foamed MedEd AIM",0,0
"And I share Cipro RT @REF : Every morning @REF shares his tic cats on the @REF set . Hint ?",0,0
"Fun Facts : Do you know what Medications are 1 bipolar depression ? Currently FDA approve combo of olanzapine & fluoxetine",0,1
"instrumentation Sabril and Food :)",0,0
"Well back on humira plus steroids . Crap crap crap !!!!!",0,1
"Our exclusive weight loss teas contain super oblongs with 1 the Gamma-aminobutyricacid acid content of regular green tea ! Sophie Xx diet",0,0
"Am trying to force sleep by moving to the spare room . Probably just as well I picking up some quetiapine tomorrow",0,1
"@REF @REF @REF id ... are you thinking about some dates in particular ?",0,0
"Humira looks like it can protect you from everything but ObamaCare ! Biochemistry",0,0
"finally sitting down and writing these Thank You cards ... vyvanse workgrind",0,1
"“ @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac . ” @REF @REF",0,0
"Duh pinch toyboy ( Angolan ) \" @REF : I\'ve been in porn for 1 years and am not on Prozac or Zoloft ..... yet \"",0,0
"Fluoxetine . Opinions ? Epilepsy Depression Medication MentalHealth",0,0
"@REF your nicotine addiction is why you have no money",0,1
"Nicotine lozenges are giving me stomach cramps .",1,0
"I had no idea there was such thing as a Nicotine YA ?!!? Wt",0,0
"Cymbalta is legal , an antidepressant ..... side effects : nausea , dry mouth , constipation , diarrhea , fatigue , & THOUGHTS OF SUICIDE",0,0
"Comparison of 1 antipsychotics in patients over 1 with psychiatric disorders . quetiapine least safe @URL @REF",0,1
"Expecting increased concerns from patients on Victoza Beretta & januvia following dispatches on @REF tonight . @REF",0,1
"You\'re not going to find a pygmy on Paxil , I\'ll tell you that right now .",0,0
"@REF Prozac my friend",0,0
"“ @REF : Fox news is so shitty lo too funny @REF ” no need to head for the cymbalta",0,1
"@REF @REF @REF I take Cymbalta and have not had any problems with it ( knock on wood , @REF that is )",0,0
"@REF Sorry for jumping ass man . Being sober gives me mood swings . Gotta double my dose of Paxil . Tired of this liver BIS",0,0
"@REF Xanadu is $@DSG . lasts me 1 or 1 weeks . Cymbalta has come from the samples cupboard for 1 weeks . And works .",0,0
"* big hug * RT @REF : Mg !!! Ono just had the biggest scare ... almost just choked on a lozenge ... :( that was scary !!!",0,1
"anyone ever taken Quetiapine ? I\'ve been on it for a week , not too sure how I feel about it yet . anyone want to share their experience ?",0,0
"Paroxetine & Cinnamon Toast Crunch",0,0
"Maalox ,, i font want to drink cough lozenge :( that taste is very very awful : @",0,1
"Just took some Vyvanse !! Let the cleaning and organizing feast begin !! speed",0,0
"This Nicotine Lozenge tablet taste so damn weird . Trying to quit smoking though .",0,0
"Humira metho @DSG e humira e metho 1 e humira e metho 1 . EULA",0,1
"These nicotine lozenges taste like cardboard and I\'m running late to work . Welcome to my Monday .",0,1
"In one week , @REF had a Tysabri infusion & an interview with ALTOS regarding LA . Guess which sucked the most ? @URL",0,0
"i hate being on paxil because it is a stimulant . i hate all stimulants .",0,1
"Damn Mimi went off . But can we get her a throat lozenge please ? CHATLINE",0,1
"I\'m in desperate need of a throat lozenge .",0,1
"Report : a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pt with severe obesity . @URL",0,1
"In Diesel needs a throat lozenge",0,1
"@REF Olanzapine . the thing you want , it\'s olanzapine .",0,1
"@REF @REF I guess Robert forgot to give her her Prozac again ... lo !!!",0,0
"Just took my first Viibryd . Wish me luck !",0,0
"a lozenge is a wasteland : tonguelike and dysfunctional",0,1
"Lamotrigine is giving me at a therapeutic dose .",0,0
"@REF well done !! I feel positive too as vie been off fluoxetine for over 1 meths !",0,1
"I think a @DSG tablet !",0,1
"That article that I just retweeted is gold . \" Breaking a cymbal is no reason to reach for cymbalta \"",0,1
"Ain\'t nobody got nothing on Trazodone",0,0
"Ouagadougou : Etanercept in NR-axial Spa positive trial - hawks ASAMA 1 vs 1 BOP dispositions EULA",0,0
"Take some cymbalta and outfox of my face",0,1
"@REF I think it all depends on the immune system but I\'m not positive , I got diagnosed with Croon\'s around the time the Enbrel",0,0
"Starting new medicine today , hopefully this one works . vimpat",0,1
"Do ANY of you on fluoxetine drink alcohol whilst on it ? Because it says I can\'t but fuck that .",0,1
"Oh go away , Humira commercial .",0,0
"I\'m on my second lozenge .",0,1
"@REF nope :) difflam is bat lozenge . Faro is a lot cheaper than others and very very effective .. :)",0,0
"Well I like nicotine .",0,1
"Ofloxacin @DSG tab XIV ... S . 1 . d . d tab I p . c ... What did pic stand for ? my perverted brain thought of \' post coitus \' first scumbagbrain",0,0
"@DSG\'s of Valium and I\'m still not tired .",0,1
"Drug Discounts - Save up to 1 - Pathmark - METOPROLOL SUCCINCTNESS -",0,0
"Lola ! Oh okay “ @REF Coleen kw throat lozenge ... Well is supposed 1 be ”",0,1
"@REF many congratulations for being able to come off quetiapine - I have read that and olanzapine are the worst for withdrawals",1,1
"I just hope my brain damage isn\'t permanent that the tysabri can\'t help certain symptoms . Guess we\'ll see . MSproblems",0,1
"@REF I am now on olanzapine and my protactinium levels were checked and the level was within normal levels",0,1
"Any of my friends take Cymbalta ? Did you have side effects when you started ? Did they last long ? fibroid peripheral",0,0
"today is the day i totally ditch Zoloft and switch to paxil only",0,1
"Ooh RT @REF : Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac .",0,0
"@REF I totally get that Paxil doesn\'t work for everyone . I\'m taking Paxil AND Neutrino and still have days that suck .",0,0
"@REF Aha ! I take Trazodone . Scared of Ambien .",0,0
"1 months to think about if I want to go on mess for Singalong Dispositions . Rev took Enbrel / methotrexate combo with no relief .",0,0
"liquid Fluoxetine is the most disgusting substance I have ever tasted",0,0
"Going to ACT prep class without taking Vyvanse was a bad idea ........",0,0
"I can\'t even remember the last time I was up this late . I took @DSG of Trazodone . I should be passed out .",0,0
"@REF I had them on Venlafaxine Baal . Now I am on Venlafaxine - much better !",0,0
"I want Mimi to get a throat lozenge and clear her throat . This raspy voice wears me thin",0,1
"I need Mimi to clear her throat and suck on a lozenge",0,1
"I want to know if Phil Nicholson needs Enbrel to tie his shoes or to buy his kids a new BMW and a way into some Harvard prep school .",0,0
"@REF @REF oh oh oh oh ! This is too fucking perfect ... Look up olanzapine ... Ola be curing mental disorders . Be healed ! I cast thee out !",0,1
"@REF good read . Enbrel allows me 1 work at a great job w great benefits . Which allows me access to enbrel . Catch 1 .",0,1
"Been taking @DSG less Paxil for a few days . Do I seem different ? What ? Shut up ! Fuck you !",0,0
"1.1 rivaroxaban diary day 1 . Pains easing all the time . Didn\'t take Valsartan yesterday . Will get BP and hopefully INT checked today .",0,1
"I hate it when I forget to eat before taking Vyvanse . :|",0,0
"@REF Mm liking these knits Tracey .. thinking the massive pompom is a winner ! I always say knitting is beta than prozac ! knitting",0,1
"campaign\'s old CEO overpaid for Enbrel & Invective . Will markets ding them Tm for the BRONX bid ?",0,0
"FDA investigating two deaths after olanzapine injections : The unexplained deaths of two patients a few days AF ... @URL",0,1
"Go to urgent care & get some cipro . You\'ll be fine . RT @REF : Oh Em Gee . I think I just saw one of the Winklevii on end and nth .",0,1
"@REF I was off the Cymbalta in 1 weeks",0,0
"Is it just me , or do most of Superman\'s relatives have names taken from prescription drug commercials ? Wasn\'t Xarelto is cousin ?",0,0
"@REF damn that is a shit ton , you should take advantage of all that vyvanse in your system and write a novel or something Hannah",0,1
"@REF then I was switched to humira as well . And humira seems to work for me but the needle I have for it is terrible . It stings every .",0,1
"I don\'t care how much your company tries to make your throat lozenge taste amazing , it still taste disgusting after the first few minutes .",0,1
"Just played : Leave - Nick Gonzalez - Moron Love ( Paxil Rose )",0,0
"Next time ma say yep and from what I can tell you show signs of manic depression and need to be on geodon and Depakote",0,1
"Getting mortal on ofloxacin",0,0
"The day after my humira jab and as ever I\'m mega tired . May have to go back to bed .",1,1
"Doc says will try to avoid surgery all we can .. But my options are running out & my bowel needs chance to heal . Humira / guanine work pl !",0,0
"... to humanity of course . No mention of doing same to nicotine gum , lozenges , or crappy inhalers . Or banning fags that harm us & everyone ...",0,1
"Has flagellation released a new throat lozenge yet ? Saatchi opportunist publicity",0,1
"I been knocked the fuck out yo . Like I took a Seroquel or sum",0,0
"@REF @REF I don\'t know what that has to do w me . Avelox has hurt my connective tissue , lungs and thyroid . I guess I should feel lucky",1,0
"@REF loving Santayana and Craig . yer character screams alot . Throat lozenge ?",0,1
"@REF them crazy ones like prob seroquel or crazier !",0,1
"@REF I\'ve been on Tysabri since 1/1 . If you want click on my site and send me an email . Will write back how you can start speaking .",0,0
"Can you mail drugs overseas ? Vyvanse , specifically .",0,0
"@REF @REF On Gretel / parenting . 1 seizures in 1 meths . Tried sodium valproate , epilogue , lamotrigine , Frisian-refractory e-sy",0,1
"@REF Because sometimes I sing to my Paxil .",0,0
"You don\'t know insomnia until you take 1 seroquel and work out at am .",1,1
"@REF Mine is on prozac now . Need a long term solution that does not involve injury .",0,1
"@REF thank you Ivy ! I just remember I have to take my Prozac and refill my pill box >.< good lucky today though ! :) Redcurrant",0,0
"@REF @REF Gotta tell you Eric I love and enjoy you but I have seen your heart broken so many times on the soapsI I need Prozac .",0,0
"@REF So get the Septuagint , cipro and encephalitis out ( forget transfiguration ) -hmm I think not . NET of 1 , but what was the NAH ?",0,1
"@REF \' non hormonal treatment \' for hot flashes not new ; @DSG/Paxil ( GS ) , an SIRS now called \' Bristle \' . SIRS Withdrawal Syndrome Alert !",1,0
"Resident wanted to put pt on paroxetine , hubby told her Paxil would be better . She didn\'t seem to realize they were the same thing . sh",0,1
"Over-eaten AGAIN just before bed . Stuffed . Good chance I will choke on my own vomit during sleep . I blame Olanzapine interchange bipolar",1,0
"Bonfire tonight . Fuck yeah . I am down as a clown who needs his prozac",0,1
"@REF .... Made from scratch .... No tobacco , No nicotine , No burning flames , No odors , and No Ashes .... MHZ @URL",0,1
"I ship Sabril",0,0
"Allergy alert on the antibiotic clinician Health Canada warns that it contains quetiapine maturate aka seroquel talk to your MD",0,1
"@REF what about cymbalta for nerve pain ? Would it be an option ?",0,1
"@REF Effexor , Lithium , Abilify , Trazodone , and Klondike",0,0
"@REF @REF Fluoxetine ..?! I just need one each day until Monday . I hate asking . I\'m worried .",0,0
"What idiot named it prozac instead of Advil",0,1
"Completely forgot I was on vyvanse and drank the whole night ...",0,1
